Ticker,Name,Sector,Industry,Universe,Volume,AverageVolume10days,MACDV_12_26_9,MACDV_H_12_26_9,MACDV_H_12_26_9_TrendUp,MACDV_50_200,OTT Uptrend,OTT Ratio,ATR_20,Signal,USI,USI Diff,USI crossed zero,Num shares,Close
ITRI,"Itron, Inc.",Information Technology,Electronic Equipment & Instruments,S&P 600,562000,515130.0,22.453111550921783,9.15545245403368,False,225.10932346719082,False,0.9917478143510974,2.890884917705471,None,0.19503735716857576,-0.024513275046610383,False,34,122.19999694824219
VCTR,"Victory Capital Holdings, Inc.",Financials,Asset Management & Custody Banks,S&P 600,423400,536380.0,-38.93777831110041,14.744809509397605,False,224.7498012272285,True,1.0032748978673578,1.7065975230310897,None,-0.12883263607846565,0.02776275463636199,False,58,65.9800033569336
OUT,Outfront Media,Real Estate,Other Specialized REITs,S&P 600,954900,1231300.0,-48.73691887156069,-32.16931953242308,False,224.34828509823902,True,1.0106459976749795,0.4660363086575582,None,-0.39605031906720156,-0.08119977697604719,False,214,17.100000381469727
GXO,GXO Logistics,Industrials,Air Freight & Logistics,S&P 400,1253200,879860.0,35.63627712541412,-1.088672122822878,False,223.9598496594148,True,1.0185550852451506,1.5817382177754202,None,0.13401774390631713,-0.07578954083458614,False,63,51.29999923706055
BDC,Belden Inc.,Information Technology,Electronic Components,S&P 400,382000,287220.0,-121.53710813090063,-42.28273785028358,False,223.24146372730146,False,0.9666346280803705,3.248750276481156,None,-0.5914435989922211,-0.05449241443104813,False,30,109.77999877929688
CR,Crane,Industrials,Industrial Machinery & Supplies & Components,S&P 400,271900,255560.0,-47.14711934822937,-3.28147984950958,False,221.71897229223703,False,0.9914760673382869,4.301389049017918,None,-0.23709058563201518,-0.023522473420782092,False,23,175.02999877929688
MOG.A,Moog Inc.,Industrials,Aerospace & Defense,S&P 600,109100,111730.0,71.82738175580428,-0.12025487151373682,False,220.87081575428064,True,1.0216067468999344,4.879531555808374,None,0.2670202351370571,-0.04524996612266946,False,20,204.11000061035156
HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,S&P 500,2990200,3091240.0,-105.90871706209471,-62.95968731837689,False,219.94570658175724,False,0.9878229060604811,6.293788002745251,None,-0.6827752750195761,-0.07448662198910272,False,15,375.75
CATY,Cathay General Bancorp,Financials,Regional Banks,S&P 600,379800,294130.0,-12.779739369490306,-12.823409228150318,False,219.93814160399995,True,1.0169331298644346,1.0741891518195978,None,-0.06881522129229975,-0.05480098870231147,False,93,46.34000015258789
CME,CME Group,Financials,Financial Exchanges & Data,S&P 500,2146000,2031500.0,6.205476661666473,15.49054331045717,True,218.45121548575577,False,0.9856493033318259,4.7267501333593085,None,0.02280585553101996,0.07651825720433907,True,21,271.45001220703125
SWX,Southwest Gas Corp,Utilities,Gas Utilities,S&P 400,483300,375640.0,12.495710255984974,2.343694737641389,False,218.44965653416102,True,1.0207862551647147,1.2824834004131267,None,0.020738353828658157,0.02631391351076059,True,77,78.6500015258789
GRBK,"Green Brick Partners, Inc.",Consumer Discretionary,Homebuilding,S&P 600,390300,312330.0,-33.89335402524974,-57.94647231494746,False,217.7799236120091,True,1.0036627511122895,2.3383218038434563,None,-0.2386933647459688,-0.15782772938154996,False,42,63.150001525878906
MC,Moelis & Company,Financials,Investment Banking & Brokerage,S&P 600,567500,692520.0,-97.45833239020915,-48.47926804633386,False,217.73406589462758,False,0.9714734241241348,2.098125004921324,None,-0.5568554625256736,-0.05563204845311265,False,47,63.09000015258789
ALLY,Ally Financial,Financials,Consumer Finance,S&P 400,3959000,3961460.0,-63.86018627127823,-38.91848060958779,False,217.21484455631776,False,0.9767122350800074,1.1207443647528683,None,-0.3094540403016477,-0.05166525067217387,False,89,36.959999084472656
HIW,Highwoods Properties],Real Estate,Office REITs,S&P 600,718000,786860.0,8.506242806704066,-33.72974453416206,False,216.98137563585567,True,1.017692290496412,0.6088444165964212,None,-0.006142873727500394,-0.12928216792572356,False,164,30.290000915527344
AMAT,Applied Materials,Information Technology,Semiconductor Materials & Equipment,S&P 500,12814000,10051030.0,164.1921308818391,-10.319870707476241,False,216.7551542237658,True,1.0230377926455199,7.186411655380402,None,0.42715048607977485,-0.06987815143867904,False,13,209.9499969482422
IPGP,IPG Photonics,Information Technology,Electronic Manufacturing Services,S&P 400,299900,220040.0,39.19952762868525,4.761340394470146,False,216.67417295341633,True,1.0233720399226727,3.195881992910026,None,0.173393712183534,-0.05825765286379769,False,31,80.68000030517578
ALL,Allstate,Financials,Property & Casualty Insurance,S&P 500,990000,1208910.0,44.28993054997953,-11.036719077339527,False,215.32068104116397,True,1.0190887904565085,3.730804927152787,None,0.15505710485490837,-0.04105324863516899,False,26,205.6699981689453
SPNT,SiriusPoint Ltd.,Financials,Reinsurance,S&P 600,608700,648140.0,-5.700353972444603,17.600977159902016,True,213.1626067861356,False,0.9836302871203034,0.49200754167438276,None,0.025677648978123066,0.008698791857604929,False,203,18.450000762939453
GNL,"Global Net Lease, Inc.",Real Estate,Diversified REITs,S&P 600,1762600,1472990.0,-3.865180325648801,-44.132854988378405,False,212.3833203894888,True,1.0161459935074948,0.14353646308434292,None,-0.12177408980993452,-0.12501956735383168,False,696,7.639999866485596
CALM,"Cal-Maine Foods, Inc.",Consumer Staples,Packaged Foods & Meats,S&P 600,1279400,1517530.0,-123.73532523296875,-4.404800402843264,True,211.84552587311111,False,0.9741062381349211,3.193835060541227,None,-0.7580141971242127,0.0060262304149298895,False,31,94.43000030517578
PAG,Penske Automotive Group,Consumer Discretionary,Automotive Retail,S&P 400,249400,237540.0,-85.49911866129247,-21.892603772352416,False,211.49611184504832,False,0.9933517681501153,3.6281435965585316,None,-0.573419215043794,-0.06515847134918018,False,27,165.64999389648438
KTB,Kontoor Brands,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 600,472100,515160.0,19.39615756096255,-40.27207924369973,False,211.44351461650075,True,1.0182645560238708,2.481776282731763,None,-0.010687707286667228,-0.10280266998824548,False,40,74.33000183105469
HCC,"Warrior Met Coal, Inc.",Materials,Steel,S&P 600,621700,766570.0,56.03995502235131,-6.535711773425589,False,210.69104908121164,True,1.0222114653385637,2.424330437833216,None,0.18253943473749604,0.0009367075031473382,False,41,63.650001525878906
UGI,UGI Corp,Utilities,Gas Utilities,S&P 400,930200,2268680.0,-92.81667347596789,-12.33680152473383,False,210.2857752666086,False,0.9752524792958717,0.5512821980134426,None,-0.39892608871076,-0.0335810659912969,False,181,31.780000686645508
WMG,Warner Music Group,Communication Services,Movies & Entertainment,S&P 400,1781100,1747930.0,-10.304527181187519,-38.38725108055908,False,209.89460818060883,True,1.015560985285133,0.6826387782321794,None,-0.2911263433021646,-0.10917972834442552,False,146,32.08000183105469
AFL,Aflac,Financials,Life & Health Insurance,S&P 500,1480800,1802980.0,78.25712831870946,-5.634437757796007,False,209.24681078672722,True,1.0192745236522476,1.696806865690751,None,0.3269787365387307,-0.05722184839554295,False,58,110.94999694824219
MOS,Mosaic Company (The),Materials,Fertilizers & Agricultural Chemicals,S&P 500,11965900,4693120.0,-6.005460530142117,-33.12121087312973,False,209.229197330116,False,0.9909328699767362,1.2140274012853973,None,0.04532999436250243,-0.11788178873967214,False,82,30.350000381469727
JAZZ,Jazz Pharmaceuticals,Health Care,Pharmaceuticals,S&P 400,487800,781660.0,106.62540688503368,5.8442228862318615,False,208.49084632565348,True,1.0279252572669222,3.1489110275548975,None,0.3472422972707485,-0.030468145316916273,False,31,135.42999267578125
AMZN,Amazon,Consumer Discretionary,Broadline Retail,S&P 500,71966500,46143720.0,-33.201726180701016,0.033327175040312795,False,207.57862874354407,True,1.0063010546376356,5.21698743796589,None,-0.130127007356504,0.02536515958415969,False,19,216.3699951171875
HAFC,Hanmi Financial Corporation,Financials,Regional Banks,S&P 600,146700,127080.0,-10.798962592918771,-16.790305091402182,False,207.3117124042141,True,1.017439798521084,0.641977092125128,None,-0.07993294672361441,-0.07937072517398294,False,155,23.829999923706055
PFBC,Preferred Bank,Financials,Regional Banks,S&P 600,93100,70870.0,-50.087438979436335,-13.03148321346579,False,206.87069419763628,True,1.0058211306489688,1.8824110799881428,None,-0.36274794584364345,-0.04159915598912395,False,53,86.98999786376953
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,13782600,12271130.0,-54.29896443706094,-32.71992248502961,False,206.2462005304839,True,1.0059770740871885,0.8352998904517811,None,-0.5046958672318724,-0.08093204560197281,False,119,22.450000762939453
INDB,Independent Bank Corp.,Financials,Regional Banks,S&P 600,389300,268100.0,-10.885815988796761,-21.882136891524738,False,206.24468043604423,True,1.0159979218659605,1.9103055704826521,None,-0.10719066716741399,-0.0928001308766481,False,52,65.5
CPK,Chesapeake Utilities Corp.,Utilities,Gas Utilities,S&P 600,153000,137070.0,147.5650346651944,10.803946488063588,False,205.06016095287998,True,1.0258663008645812,2.464733092979992,None,0.6613761978953738,0.0063524833820914894,False,40,137.5800018310547
CYTK,Cytokinetics,Health Care,Biotechnology,S&P 400,1312800,2138710.0,175.65783738392756,20.948136772040698,False,204.77306135700331,True,1.045880006169817,2.358613327219455,None,0.5480134097200374,-0.0004608929558803654,False,42,60.040000915527344
CFFN,Capitol Federal Savings Bank,Financials,Regional Banks,S&P 600,830000,609540.0,-20.33206453103249,-22.819407487640387,False,204.36106832374085,True,1.0172837722237191,0.12640444879821897,None,-0.12440340104134168,-0.055143468377469654,False,791,6.079999923706055
MTB,M&T Bank,Financials,Regional Banks,S&P 500,1162500,1033830.0,-69.73334132878864,-46.71653025422482,False,203.89069089099542,False,0.9979285045850932,3.938325277086314,None,-0.48144483827312456,-0.07752320115376704,False,25,180.83999633789062
IBOC,Intl Bancshares Corp,Financials,Regional Banks,S&P 400,302300,174920.0,-53.52869690098757,-20.955054468185025,False,203.34684813391658,True,1.0065700378949245,1.4065405536598616,None,-0.34985297290599215,-0.06898474198876647,False,71,65.75
VOYA,Voya Financial,Financials,Multi-Sector Holdings,S&P 400,786700,600970.0,-16.99179694815887,-21.698021194578054,False,203.2173093973504,True,1.0179628857262206,1.5079422552869501,None,-0.20428186504620363,-0.06647713071183978,False,66,72.5999984741211
ETSY,Etsy,Consumer Discretionary,Broadline Retail,S&P 600,4161700,8633300.0,89.76814409164434,4.083939463840494,False,202.57635289550774,True,1.0275159822202002,3.565180787156844,None,0.2182869757425361,-0.014414119102467343,False,28,68.7300033569336
STE,Steris,Health Care,Health Care Equipment,S&P 500,414000,592600.0,-34.44281077680401,-27.462961186627105,False,201.1474273754177,True,1.0154987664489181,4.464471649384724,None,-0.18608481887030348,-0.0346789662909843,False,22,235.8300018310547
BSY,Bentley Systems,Information Technology,Application Software,S&P 400,1777700,4814120.0,-36.543110298807854,-17.17185645276704,False,201.03720158019746,False,0.9855205023683336,1.5762655425484984,None,-0.12964705249552233,-0.09394748572910101,False,63,49.349998474121094
VTOL,Bristow Group Inc.,Energy,Oil & Gas Equipment & Services,S&P 600,187500,139580.0,-13.4111351215947,-0.7640637434307198,True,198.78153143832873,True,1.0197713544932134,1.0452726750505614,None,-0.13605561327019272,0.00890787319452166,False,95,36.84000015258789
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,S&P 500,13778500,13373310.0,27.17222196876712,-21.673068054787187,False,198.57772566394792,True,1.0151237643211122,0.5286372863556027,None,0.13490535718086064,-0.11439394542125356,False,189,27.100000381469727
STC,Stewart Information Services Corporation,Financials,Property & Casualty Insurance,S&P 600,146300,121310.0,-57.79033277558522,-52.565037554674745,False,197.94111665668916,False,0.9993891802355857,1.7941739355655524,None,-0.4577171822312627,-0.07476470881662772,False,55,67.30999755859375
WMS,Advanced Drainage Systems,Industrials,Building Products,S&P 400,680300,612470.0,-10.679451475710971,-18.599060662861863,False,197.59816382212094,True,1.0186107713307795,4.163020539520766,None,-0.1295397508745524,-0.05195683902619366,False,24,134.0500030517578
AEO,American Eagle Outfitters,Consumer Discretionary,Apparel Retail,S&P 600,9126200,7543810.0,-29.37083911536376,-63.25443523159467,False,197.01190275629142,False,0.9733604090112398,0.856058982607428,None,-0.2687271453598489,-0.07036842491874748,False,116,14.3100004196167
CLSK,"CleanSpark, Inc.",Information Technology,Internet Services & Infrastructure,S&P 600,61735000,40893400.0,192.2458194230834,28.38637470122569,False,196.12460218629036,True,1.1003682382189268,1.2028100779750945,None,0.7293086409226812,0.017021140113378075,False,83,19.280000686645508
COLL,"Collegium Pharmaceutical, Inc.",Health Care,Pharmaceuticals,S&P 600,422400,303510.0,-85.02485543403156,-25.15303682852737,False,195.9152006835204,False,0.9825597814828174,1.1003163015335713,None,-0.4785740980680579,-0.05185231823065223,False,90,32.040000915527344
ABT,Abbott Laboratories,Health Care,Health Care Equipment,S&P 500,5654100,6089150.0,9.591314767218938,-8.85929393759229,False,195.4926463140722,True,1.0143880382388477,2.535410735637076,None,0.043374011964616606,-0.032215915388904275,False,39,132.57000732421875
DAL,Delta Air Lines,Industrials,Passenger Airlines,S&P 500,14171100,11140920.0,-16.566544983455646,3.091681731003181,False,195.14658679739608,True,1.013319984320441,1.9835780135812702,None,-0.15716678203572526,0.03772455288991158,False,50,57.47999954223633
PANW,Palo Alto Networks,Information Technology,Systems Software,S&P 500,5416400,5262600.0,96.43234953115947,0.13838519791919168,False,194.88784828085474,True,1.0240779971105367,5.124007517054271,None,0.5591208577290924,-0.06075445288300674,False,19,208.5500030517578
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,S&P 500,1957100,1997270.0,5.34972595413411,-33.79653593272513,False,194.73875639090787,True,1.014051816733172,3.324531884591866,None,-0.09345994604159448,-0.0696417604199755,False,30,126.76000213623047
CVLT,CommVault Systems,Information Technology,Systems Software,S&P 400,603100,669340.0,-36.965553763169,-30.0672854438007,False,194.48425440942668,True,1.0052589577511977,7.157811917804192,None,-0.20134726653176133,-0.013715474692779533,False,13,170.1999969482422
BRX,Brixmor Property Group,Real Estate,Retail REITs,S&P 400,1635800,1805410.0,-20.999754566853625,-17.6788381751335,False,193.83798655154533,True,1.0184237676133525,0.41575499726924886,None,-0.2673057597247722,-0.02646445720882884,False,240,26.530000686645508
ACLS,"Axcelis Technologies, Inc.",Information Technology,Semiconductor Materials & Equipment,S&P 600,1106900,998640.0,-10.047302371479901,-64.44370114825388,False,193.03271038397475,False,0.9871005785340579,3.981859931767608,None,-0.24064012536922208,-0.06477470089813339,False,25,79.19000244140625
RGR,"Sturm, Ruger & Company, Inc.",Consumer Discretionary,Leisure Products,S&P 600,175200,239210.0,230.1211732173365,10.503245202922443,False,192.4536721452598,True,1.0320859939918556,1.091838417563733,None,0.8183632471877367,-0.027511036961809565,False,91,45.2400016784668
LXP,Lexington Realty Trust,Real Estate,Diversified REITs,S&P 600,3968300,4212650.0,41.272671066598676,-30.49709251800529,False,191.89377822678668,True,1.0190662928531966,0.19788017594827756,None,0.11704867925958257,-0.11317019025433714,False,505,8.8100004196167
